"region","region_cd","g1u14","g2o15","g3o65","total","BJD_CD","EMD_CD"
"강원도 동해시 북삼동","4217053000",2657,14032,2613,19302,"4217010600","42170106"
"강원도 동해시 북삼동","4217053000",2657,14032,2613,19302,"4217010700","42170107"
"강원도 동해시 북삼동","4217053000",2657,14032,2613,19302,"4217010800","42170108"
"강원도 동해시 북삼동","4217053000",2657,14032,2613,19302,"4217010900","42170109"
"강원도 동해시 부곡동","4217054000",351,3274,1538,5159,"4217011000","42170110"
"강원도 동해시 동호동","4217055000",511,3395,1305,5205,"4217011100","42170111"
"강원도 동해시 발한동","4217057000",177,2043,1351,3567,"4217011100","42170111"
"강원도 동해시 묵호동","4217059000",177,1758,1261,3191,"4217012300","42170123"
"강원도 동해시 묵호동","4217059000",177,1758,1261,3191,"4217012700","42170127"
"강원도 동해시 묵호동","4217059000",177,1758,1261,3191,"4217012800","42170128"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011200","42170112"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011300","42170113"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011400","42170114"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011500","42170115"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011600","42170116"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011700","42170117"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011800","42170118"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217011900","42170119"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217012000","42170120"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217012100","42170121"
"강원도 동해시 북평동","4217060000",1708,8674,2199,12579,"4217012200","42170122"
"강원도 동해시 망상동","4217063000",266,2143,1211,3615,"4217011100","42170111"
"강원도 동해시 망상동","4217063000",266,2143,1211,3615,"4217012900","42170129"
"강원도 동해시 망상동","4217063000",266,2143,1211,3615,"4217013000","42170130"
"강원도 동해시 망상동","4217063000",266,2143,1211,3615,"4217013100","42170131"
"강원도 동해시 망상동","4217063000",266,2143,1211,3615,"4217013200","42170132"
"강원도 동해시 망상동","4217063000",266,2143,1211,3615,"4217013300","42170133"
"강원도 동해시 삼화동","4217065000",194,1780,970,2942,"4217012400","42170124"
"강원도 동해시 삼화동","4217065000",194,1780,970,2942,"4217012500","42170125"
"강원도 동해시 삼화동","4217065000",194,1780,970,2942,"4217012600","42170126"
"강원도 동해시 삼화동","4217065000",194,1780,970,2942,"4217013400","42170134"
"강원도 동해시 삼화동","4217065000",194,1780,970,2942,"4217013500","42170135"
"강원도 동해시 삼화동","4217065000",194,1780,970,2942,"4217013600","42170136"
"강원도 태백시","4219000000",4416,27652,10732,42736,"4219000000","42190000"
"강원도 태백시 황지동","4219051500",759,4192,1494,6430,"4219010100","42190101"
"강원도 태백시 황연동","4219052500",344,2781,1370,4487,"4219010100","42190101"
"강원도 태백시 황연동","4219052500",344,2781,1370,4487,"4219011200","42190112"
"강원도 태백시 황연동","4219052500",344,2781,1370,4487,"4219011300","42190113"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219010100","42190101"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219010900","42190109"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219011000","42190110"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219011100","42190111"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219011400","42190114"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219011500","42190115"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219011600","42190116"
"강원도 태백시 삼수동","4219053500",673,3649,1705,6018,"4219011700","42190117"
"강원도 태백시 상장동","4219054000",1924,9632,2110,13658,"4219010100","42190101"
"강원도 태백시 문곡소도동","4219058500",271,2493,1130,3889,"4219010100","42190101"
"강원도 태백시 문곡소도동","4219058500",271,2493,1130,3889,"4219010500","42190105"
"강원도 태백시 문곡소도동","4219058500",271,2493,1130,3889,"4219010700","42190107"
"강원도 태백시 문곡소도동","4219058500",271,2493,1130,3889,"4219010800","42190108"
"강원도 태백시 장성동","4219059500",222,2271,1028,3514,"4219010200","42190102"
"강원도 태백시 장성동","4219059500",222,2271,1028,3514,"4219010300","42190103"
"강원도 태백시 구문소동","4219060500",128,1480,1012,2616,"4219010200","42190102"
"강원도 태백시 구문소동","4219060500",128,1480,1012,2616,"4219010600","42190106"
"강원도 태백시 철암동","4219061500",95,1154,883,2124,"4219010400","42190104"
"강원도 속초시","4221000000",9375,57463,15798,82604,"4221000000","42210000"
"강원도 속초시 영랑동","4221051000",271,3038,1235,4541,"4221010100","42210101"
"강원도 속초시 영랑동","4221051000",271,3038,1235,4541,"4221011300","42210113"
"강원도 속초시 영랑동","4221051000",271,3038,1235,4541,"4221010200","42210102"
"강원도 속초시 동명동","4221052000",369,2474,947,3788,"4221010200","42210102"
"강원도 속초시 금호동","4221054000",442,4097,1694,6228,"4221010300","42210103"
"강원도 속초시 금호동","4221054000",442,4097,1694,6228,"4221010400","42210104"
"강원도 속초시 교동","4221056000",968,6748,2023,9735,"4221010500","42210105"
"강원도 속초시 교동","4221056000",968,6748,2023,9735,"4221010600","42210106"
"강원도 속초시 노학동","4221057000",2372,15035,3782,21185,"4221010600","42210106"
"강원도 속초시 노학동","4221057000",2372,15035,3782,21185,"4221010700","42210107"
"강원도 속초시 조양동","4221058000",4494,21171,3846,29505,"4221010800","42210108"
"강원도 속초시 청호동","4221059000",336,2939,1232,4502,"4221010800","42210108"
"강원도 속초시 청호동","4221059000",336,2939,1232,4502,"4221010900","42210109"
"강원도 속초시 청호동","4221059000",336,2939,1232,4502,"4221011000","42210110"
"강원도 속초시 대포동","4221060000",123,1961,1039,3120,"4221011000","42210110"
"강원도 속초시 대포동","4221060000",123,1961,1039,3120,"4221011100","42210111"
"강원도 속초시 대포동","4221060000",123,1961,1039,3120,"4221011200","42210112"
"강원도 삼척시","4223000000",6203,42672,16534,65359,"4223000000","42230000"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025000","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025021","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025022","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025023","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025024","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025025","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025026","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025027","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025028","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025029","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025030","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025031","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025032","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025033","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025034","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025035","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025036","42230250"
"강원도 삼척시 도계읍","4223025000",606,6890,2692,10173,"4223025037","42230250"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025300","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025321","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025322","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025323","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025324","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025325","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025326","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025327","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025328","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025330","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025331","42230253"
"강원도 삼척시 원덕읍","4223025300",214,2983,1858,5047,"4223025332","42230253"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031000","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031021","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031022","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031023","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031024","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031025","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031026","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031027","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031028","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031029","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031030","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031031","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031032","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031033","42230310"
"강원도 삼척시 근덕면","4223031000",171,2970,2068,5202,"4223031034","42230310"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032000","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032021","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032022","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032023","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032024","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032025","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032026","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032027","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032028","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032029","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032030","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032031","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032032","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032033","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032034","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032035","42230320"
"강원도 삼척시 하장면","4223032000",40,817,477,1334,"4223032036","42230320"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033000","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033021","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033022","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033023","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033024","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033025","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033026","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033027","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033028","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033029","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033030","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033031","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033032","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033033","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033034","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033035","42230330"
"강원도 삼척시 노곡면","4223033000",11,381,328,720,"4223033036","42230330"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034000","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034021","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034022","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034023","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034024","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034025","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034026","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034027","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034028","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034029","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034030","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034031","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034032","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034033","42230340"
"강원도 삼척시 미로면","4223034000",74,997,784,1854,"4223034034","42230340"
"강원도 삼척시 가곡면","4223035000",29,380,299,707,"4223035000","42230350"
"강원도 삼척시 가곡면","4223035000",29,380,299,707,"4223035021","42230350"
"강원도 삼척시 가곡면","4223035000",29,380,299,707,"4223035022","42230350"
"강원도 삼척시 가곡면","4223035000",29,380,299,707,"4223035023","42230350"
"강원도 삼척시 가곡면","4223035000",29,380,299,707,"4223035024","42230350"
"강원도 삼척시 가곡면","4223035000",29,380,299,707,"4223035025","42230350"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036000","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036021","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036022","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036023","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036024","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036025","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036026","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036027","42230360"
"강원도 삼척시 신기면","4223036000",25,370,285,679,"4223036028","42230360"
"강원도 삼척시 남양동","4223051000",503,4895,2311,7707,"4223012000","42230120"
"강원도 삼척시 남양동","4223051000",503,4895,2311,7707,"4223012100","42230121"
"강원도 삼척시 남양동","4223051000",503,4895,2311,7707,"4223012200","42230122"
"강원도 삼척시 남양동","4223051000",503,4895,2311,7707,"4223012300","42230123"
"강원도 삼척시 남양동","4223051000",503,4895,2311,7707,"4223012400","42230124"
"강원도 삼척시 교동","4223053000",2522,10508,1612,14637,"4223010600","42230106"
"강원도 삼척시 교동","4223053000",2522,10508,1612,14637,"4223010700","42230107"
"강원도 삼척시 교동","4223053000",2522,10508,1612,14637,"4223010800","42230108"
"강원도 삼척시 교동","4223053000",2522,10508,1612,14637,"4223010900","42230109"
"강원도 삼척시 교동","4223053000",2522,10508,1612,14637,"4223011000","42230110"
"강원도 삼척시 정라동","4223054000",1055,6208,1870,9125,"4223012500","42230125"
"강원도 삼척시 정라동","4223054000",1055,6208,1870,9125,"4223012600","42230126"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223010100","42230101"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223010200","42230102"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223010300","42230103"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223010400","42230104"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223010500","42230105"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011100","42230111"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011200","42230112"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011300","42230113"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011400","42230114"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011500","42230115"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011600","42230116"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011700","42230117"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011800","42230118"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223011900","42230119"
"강원도 삼척시 성내동","4223057000",953,5273,1950,8174,"4223012700","42230127"
"강원도 홍천군","4272000000",6156,44986,18050,69148,"4272000000","42720000"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025000","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025021","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025022","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025023","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025024","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025025","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025026","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025027","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025028","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025029","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025030","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025031","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025032","42720250"
"강원도 홍천군 홍천읍","4272025000",4346,24386,6160,34873,"4272025033","42720250"
"강원도 홍천군 화촌면","4272031000",193,2707,1769,4665,"4272031000","42720310"
"강원도 홍천군 화촌면","4272031000",193,2707,1769,4665,"4272031021","42720310"
"강원도 홍천군 화촌면","4272031000",193,2707,1769,4665,"4272031022","42720310"
"강원도 홍천군 화촌면","4272031000",193,2707,1769,4665,"4272031023","42720310"
